ISO,Energy,Units,Month,Year,Generation
CAISO,other energy sources,billion kilowatthours,November,2014,0.03
ISO-NE,Natural gas,billion kilowatthours,December,2014,3.28
ISO-NE,Coal,billion kilowatthours,December,2014,0.27
ISO-NE,Nuclear,billion kilowatthours,December,2014,3.32
ISO-NE,Conventional hydropower,billion kilowatthours,December,2014,0.71
ISO-NE,Nonhydro renewables,billion kilowatthours,December,2014,0.71
ISO-NE,other energy sources,billion kilowatthours,December,2014,0.13
NYISO,Natural gas,billion kilowatthours,December,2014,4.74
NYISO,Coal,billion kilowatthours,December,2014,0.16
NYISO,Nuclear,billion kilowatthours,December,2014,4.04
NYISO,Conventional hydropower,billion kilowatthours,December,2014,2.32
NYISO,Nonhydro renewables,billion kilowatthours,December,2014,0.49
NYISO,other energy sources,billion kilowatthours,December,2014,0.05
PJM,Natural gas,billion kilowatthours,December,2014,12.37
PJM,Coal,billion kilowatthours,December,2014,28.55
PJM,Nuclear,billion kilowatthours,December,2014,25.46
PJM,Conventional hydropower,billion kilowatthours,December,2014,0.7
PJM,Nonhydro renewables,billion kilowatthours,December,2014,2.18
PJM,other energy sources,billion kilowatthours,December,2014,0.33
SERC,Natural gas,billion kilowatthours,December,2014,14.84
SERC,Coal,billion kilowatthours,December,2014,18.89
SERC,Nuclear,billion kilowatthours,December,2014,17.91
SERC,Conventional hydropower,billion kilowatthours,December,2014,2.87
SERC,Nonhydro renewables,billion kilowatthours,December,2014,0.29
SERC,other energy sources,billion kilowatthours,December,2014,-0.08
FRCC,Natural gas,billion kilowatthours,December,2014,9.16
FRCC,Coal,billion kilowatthours,December,2014,3.92
FRCC,Nuclear,billion kilowatthours,December,2014,2.64
FRCC,Conventional hydropower,billion kilowatthours,December,2014,0.02
FRCC,Nonhydro renewables,billion kilowatthours,December,2014,0.24
FRCC,other energy sources,billion kilowatthours,December,2014,0.26
MISO,Natural gas,billion kilowatthours,December,2014,7.37
MISO,Coal,billion kilowatthours,December,2014,32.02
MISO,Nuclear,billion kilowatthours,December,2014,9.01
MISO,Conventional hydropower,billion kilowatthours,December,2014,0.63
MISO,Nonhydro renewables,billion kilowatthours,December,2014,3.89
MISO,other energy sources,billion kilowatthours,December,2014,0.93
SPP,Natural gas,billion kilowatthours,December,2014,4.15
SPP,Coal,billion kilowatthours,December,2014,13.37
SPP,Nuclear,billion kilowatthours,December,2014,1.83
SPP,Conventional hydropower,billion kilowatthours,December,2014,0.77
SPP,Nonhydro renewables,billion kilowatthours,December,2014,2.98
SPP,other energy sources,billion kilowatthours,December,2014,0.12
ERCOT,Natural gas,billion kilowatthours,December,2014,10.47
ERCOT,Coal,billion kilowatthours,December,2014,8.15
ERCOT,Nuclear,billion kilowatthours,December,2014,3.81
ERCOT,Conventional hydropower,billion kilowatthours,December,2014,0.01
ERCOT,Nonhydro renewables,billion kilowatthours,December,2014,2.87
ERCOT,other energy sources,billion kilowatthours,December,2014,0.12
Northwest and Rockies,Natural gas,billion kilowatthours,December,2014,5.81
Northwest and Rockies,Coal,billion kilowatthours,December,2014,11.51
Northwest and Rockies,Nuclear,billion kilowatthours,December,2014,0.84
Northwest and Rockies,Conventional hydropower,billion kilowatthours,December,2014,12.42
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,December,2014,3.02
Northwest and Rockies,other energy sources,billion kilowatthours,December,2014,0.03
Southwest,Natural gas,billion kilowatthours,December,2014,1.72
Southwest,Coal,billion kilowatthours,December,2014,5.41
Southwest,Nuclear,billion kilowatthours,December,2014,2.97
Southwest,Conventional hydropower,billion kilowatthours,December,2014,0.65
Southwest,Nonhydro renewables,billion kilowatthours,December,2014,0.67
Southwest,other energy sources,billion kilowatthours,December,2014,0
CAISO,Natural gas,billion kilowatthours,December,2014,8.55
CAISO,Coal,billion kilowatthours,December,2014,1.14
CAISO,Nuclear,billion kilowatthours,December,2014,1.53
CAISO,Conventional hydropower,billion kilowatthours,December,2014,0.96
CAISO,Nonhydro renewables,billion kilowatthours,December,2014,2.43
CAISO,other energy sources,billion kilowatthours,December,2014,-0.05
ISO-NE,Natural gas,billion kilowatthours,January,2015,3.42
ISO-NE,Coal,billion kilowatthours,January,2015,1.11
ISO-NE,Nuclear,billion kilowatthours,January,2015,2.93
ISO-NE,Conventional hydropower,billion kilowatthours,January,2015,0.62
ISO-NE,Nonhydro renewables,billion kilowatthours,January,2015,0.81
ISO-NE,other energy sources,billion kilowatthours,January,2015,0.33
NYISO,Natural gas,billion kilowatthours,January,2015,4.63
NYISO,Coal,billion kilowatthours,January,2015,0.29
NYISO,Nuclear,billion kilowatthours,January,2015,4.04
NYISO,Conventional hydropower,billion kilowatthours,January,2015,2.07
NYISO,Nonhydro renewables,billion kilowatthours,January,2015,0.63
NYISO,other energy sources,billion kilowatthours,January,2015,0.39
PJM,Natural gas,billion kilowatthours,January,2015,13.44
PJM,Coal,billion kilowatthours,January,2015,33.28
PJM,Nuclear,billion kilowatthours,January,2015,25.88
PJM,Conventional hydropower,billion kilowatthours,January,2015,0.57
PJM,Nonhydro renewables,billion kilowatthours,January,2015,2.42
PJM,other energy sources,billion kilowatthours,January,2015,0.43
SERC,Natural gas,billion kilowatthours,January,2015,17.53
SERC,Coal,billion kilowatthours,January,2015,21.62
SERC,Nuclear,billion kilowatthours,January,2015,18.3
SERC,Conventional hydropower,billion kilowatthours,January,2015,3.4
SERC,Nonhydro renewables,billion kilowatthours,January,2015,0.28
SERC,other energy sources,billion kilowatthours,January,2015,0
FRCC,Natural gas,billion kilowatthours,January,2015,10.69
FRCC,Coal,billion kilowatthours,January,2015,2.77
FRCC,Nuclear,billion kilowatthours,January,2015,2.73
FRCC,Conventional hydropower,billion kilowatthours,January,2015,0.02
FRCC,Nonhydro renewables,billion kilowatthours,January,2015,0.24
FRCC,other energy sources,billion kilowatthours,January,2015,0.33
MISO,Natural gas,billion kilowatthours,January,2015,9.84
MISO,Coal,billion kilowatthours,January,2015,32.33
MISO,Nuclear,billion kilowatthours,January,2015,9.33
MISO,Conventional hydropower,billion kilowatthours,January,2015,0.61
MISO,Nonhydro renewables,billion kilowatthours,January,2015,4.79
MISO,other energy sources,billion kilowatthours,January,2015,0.9
SPP,Natural gas,billion kilowatthours,January,2015,4.59
SPP,Coal,billion kilowatthours,January,2015,13.76
SPP,Nuclear,billion kilowatthours,January,2015,1.88
SPP,Conventional hydropower,billion kilowatthours,January,2015,0.91
SPP,Nonhydro renewables,billion kilowatthours,January,2015,3.16
SPP,other energy sources,billion kilowatthours,January,2015,0.11
ERCOT,Natural gas,billion kilowatthours,January,2015,13.4
ERCOT,Coal,billion kilowatthours,January,2015,8.72
ERCOT,Nuclear,billion kilowatthours,January,2015,3.82
ERCOT,Conventional hydropower,billion kilowatthours,January,2015,0.08
ERCOT,Nonhydro renewables,billion kilowatthours,January,2015,2.62
ERCOT,other energy sources,billion kilowatthours,January,2015,0.13
Northwest and Rockies,Natural gas,billion kilowatthours,January,2015,5.37
Northwest and Rockies,Coal,billion kilowatthours,January,2015,11.6
Northwest and Rockies,Nuclear,billion kilowatthours,January,2015,0.84
Northwest and Rockies,Conventional hydropower,billion kilowatthours,January,2015,13.95
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,January,2015,2.57
Northwest and Rockies,other energy sources,billion kilowatthours,January,2015,0.03
Southwest,Natural gas,billion kilowatthours,January,2015,2.11
Southwest,Coal,billion kilowatthours,January,2015,4.72
Southwest,Nuclear,billion kilowatthours,January,2015,2.97
Southwest,Conventional hydropower,billion kilowatthours,January,2015,0.81
Southwest,Nonhydro renewables,billion kilowatthours,January,2015,0.65
Southwest,other energy sources,billion kilowatthours,January,2015,0.01
CAISO,Natural gas,billion kilowatthours,January,2015,8.1
CAISO,Coal,billion kilowatthours,January,2015,1.13
CAISO,Nuclear,billion kilowatthours,January,2015,1.56
CAISO,Conventional hydropower,billion kilowatthours,January,2015,0.82
CAISO,Nonhydro renewables,billion kilowatthours,January,2015,2.13
CAISO,other energy sources,billion kilowatthours,January,2015,-0.07
ISO-NE,Natural gas,billion kilowatthours,February,2015,2.61
ISO-NE,Coal,billion kilowatthours,February,2015,1.11
ISO-NE,Nuclear,billion kilowatthours,February,2015,2.51
ISO-NE,Conventional hydropower,billion kilowatthours,February,2015,0.48
ISO-NE,Nonhydro renewables,billion kilowatthours,February,2015,0.72
ISO-NE,other energy sources,billion kilowatthours,February,2015,1.58
NYISO,Natural gas,billion kilowatthours,February,2015,3.91
NYISO,Coal,billion kilowatthours,February,2015,0.53
NYISO,Nuclear,billion kilowatthours,February,2015,3.48
NYISO,Conventional hydropower,billion kilowatthours,February,2015,1.8
NYISO,Nonhydro renewables,billion kilowatthours,February,2015,0.47
NYISO,other energy sources,billion kilowatthours,February,2015,1.27
PJM,Natural gas,billion kilowatthours,February,2015,12.15
PJM,Coal,billion kilowatthours,February,2015,33.76
PJM,Nuclear,billion kilowatthours,February,2015,21.99
PJM,Conventional hydropower,billion kilowatthours,February,2015,0.36
PJM,Nonhydro renewables,billion kilowatthours,February,2015,2.16
PJM,other energy sources,billion kilowatthours,February,2015,1.44
SERC,Natural gas,billion kilowatthours,February,2015,17.05
SERC,Coal,billion kilowatthours,February,2015,23.35
SERC,Nuclear,billion kilowatthours,February,2015,15.52
SERC,Conventional hydropower,billion kilowatthours,February,2015,2.45
SERC,Nonhydro renewables,billion kilowatthours,February,2015,0.28
SERC,other energy sources,billion kilowatthours,February,2015,0.23
FRCC,Natural gas,billion kilowatthours,February,2015,9.74
FRCC,Coal,billion kilowatthours,February,2015,2.99
FRCC,Nuclear,billion kilowatthours,February,2015,2.35
FRCC,Conventional hydropower,billion kilowatthours,February,2015,0.01
FRCC,Nonhydro renewables,billion kilowatthours,February,2015,0.23
FRCC,other energy sources,billion kilowatthours,February,2015,0.31
MISO,Natural gas,billion kilowatthours,February,2015,10.6
MISO,Coal,billion kilowatthours,February,2015,30.87
MISO,Nuclear,billion kilowatthours,February,2015,7.55
MISO,Conventional hydropower,billion kilowatthours,February,2015,0.48
MISO,Nonhydro renewables,billion kilowatthours,February,2015,4.16
MISO,other energy sources,billion kilowatthours,February,2015,0.9
SPP,Natural gas,billion kilowatthours,February,2015,4.71
SPP,Coal,billion kilowatthours,February,2015,12.4
SPP,Nuclear,billion kilowatthours,February,2015,1.66
SPP,Conventional hydropower,billion kilowatthours,February,2015,0.83
SPP,Nonhydro renewables,billion kilowatthours,February,2015,2.95
SPP,other energy sources,billion kilowatthours,February,2015,0.1
ERCOT,Natural gas,billion kilowatthours,February,2015,11.77
ERCOT,Coal,billion kilowatthours,February,2015,7.02
ERCOT,Nuclear,billion kilowatthours,February,2015,3.44
ERCOT,Conventional hydropower,billion kilowatthours,February,2015,0
ERCOT,Nonhydro renewables,billion kilowatthours,February,2015,2.91
ERCOT,other energy sources,billion kilowatthours,February,2015,0.11
Northwest and Rockies,Natural gas,billion kilowatthours,February,2015,3.86
Northwest and Rockies,Coal,billion kilowatthours,February,2015,9.43
Northwest and Rockies,Nuclear,billion kilowatthours,February,2015,0.75
Northwest and Rockies,Conventional hydropower,billion kilowatthours,February,2015,14.17
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,February,2015,2.78
Northwest and Rockies,other energy sources,billion kilowatthours,February,2015,0.03
Southwest,Natural gas,billion kilowatthours,February,2015,1.65
Southwest,Coal,billion kilowatthours,February,2015,3.49
Southwest,Nuclear,billion kilowatthours,February,2015,2.68
Southwest,Conventional hydropower,billion kilowatthours,February,2015,0.59
Southwest,Nonhydro renewables,billion kilowatthours,February,2015,0.72
Southwest,other energy sources,billion kilowatthours,February,2015,0.01
CAISO,Natural gas,billion kilowatthours,February,2015,5.97
CAISO,Coal,billion kilowatthours,February,2015,0.92
CAISO,Nuclear,billion kilowatthours,February,2015,1.53
CAISO,Conventional hydropower,billion kilowatthours,February,2015,0.86
CAISO,Nonhydro renewables,billion kilowatthours,February,2015,2.67
CAISO,other energy sources,billion kilowatthours,February,2015,-0.07
ISO-NE,Natural gas,billion kilowatthours,March,2015,3.36
ISO-NE,Coal,billion kilowatthours,March,2015,0.71
ISO-NE,Nuclear,billion kilowatthours,March,2015,3
ISO-NE,Conventional hydropower,billion kilowatthours,March,2015,0.47
ISO-NE,Nonhydro renewables,billion kilowatthours,March,2015,0.8
ISO-NE,other energy sources,billion kilowatthours,March,2015,0.12
NYISO,Natural gas,billion kilowatthours,March,2015,5.37
NYISO,Coal,billion kilowatthours,March,2015,0.22
NYISO,Nuclear,billion kilowatthours,March,2015,3.12
NYISO,Conventional hydropower,billion kilowatthours,March,2015,2.06
NYISO,Nonhydro renewables,billion kilowatthours,March,2015,0.59
NYISO,other energy sources,billion kilowatthours,March,2015,0.09
PJM,Natural gas,billion kilowatthours,March,2015,14.07
PJM,Coal,billion kilowatthours,March,2015,26.54
PJM,Nuclear,billion kilowatthours,March,2015,22.3
PJM,Conventional hydropower,billion kilowatthours,March,2015,0.87
PJM,Nonhydro renewables,billion kilowatthours,March,2015,2.41
PJM,other energy sources,billion kilowatthours,March,2015,0.31
SERC,Natural gas,billion kilowatthours,March,2015,15.79
SERC,Coal,billion kilowatthours,March,2015,17.53
SERC,Nuclear,billion kilowatthours,March,2015,15.16
SERC,Conventional hydropower,billion kilowatthours,March,2015,3.28
SERC,Nonhydro renewables,billion kilowatthours,March,2015,0.35
SERC,other energy sources,billion kilowatthours,March,2015,-0.06
FRCC,Natural gas,billion kilowatthours,March,2015,11.5
FRCC,Coal,billion kilowatthours,March,2015,2.81
FRCC,Nuclear,billion kilowatthours,March,2015,2.42
FRCC,Conventional hydropower,billion kilowatthours,March,2015,0.02
FRCC,Nonhydro renewables,billion kilowatthours,March,2015,0.24
FRCC,other energy sources,billion kilowatthours,March,2015,0.22
MISO,Natural gas,billion kilowatthours,March,2015,10.46
MISO,Coal,billion kilowatthours,March,2015,27.21
MISO,Nuclear,billion kilowatthours,March,2015,8.41
MISO,Conventional hydropower,billion kilowatthours,March,2015,0.61
MISO,Nonhydro renewables,billion kilowatthours,March,2015,4.65
MISO,other energy sources,billion kilowatthours,March,2015,0.61
SPP,Natural gas,billion kilowatthours,March,2015,4.57
SPP,Coal,billion kilowatthours,March,2015,11.71
SPP,Nuclear,billion kilowatthours,March,2015,0.95
SPP,Conventional hydropower,billion kilowatthours,March,2015,1.11
SPP,Nonhydro renewables,billion kilowatthours,March,2015,2.84
SPP,other energy sources,billion kilowatthours,March,2015,0.1
ERCOT,Natural gas,billion kilowatthours,March,2015,13.4
ERCOT,Coal,billion kilowatthours,March,2015,5.57
ERCOT,Nuclear,billion kilowatthours,March,2015,3.69
ERCOT,Conventional hydropower,billion kilowatthours,March,2015,0.05
ERCOT,Nonhydro renewables,billion kilowatthours,March,2015,2.2
ERCOT,other energy sources,billion kilowatthours,March,2015,0.1
Northwest and Rockies,Natural gas,billion kilowatthours,March,2015,4.68
Northwest and Rockies,Coal,billion kilowatthours,March,2015,9.95
Northwest and Rockies,Nuclear,billion kilowatthours,March,2015,0.82
Northwest and Rockies,Conventional hydropower,billion kilowatthours,March,2015,13.86
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,March,2015,3.02
Northwest and Rockies,other energy sources,billion kilowatthours,March,2015,0.05
Southwest,Natural gas,billion kilowatthours,March,2015,1.73
Southwest,Coal,billion kilowatthours,March,2015,4.1
Southwest,Nuclear,billion kilowatthours,March,2015,2.97
Southwest,Conventional hydropower,billion kilowatthours,March,2015,0.84
Southwest,Nonhydro renewables,billion kilowatthours,March,2015,0.77
Southwest,other energy sources,billion kilowatthours,March,2015,0.01
CAISO,Natural gas,billion kilowatthours,March,2015,7
CAISO,Coal,billion kilowatthours,March,2015,0.96
CAISO,Nuclear,billion kilowatthours,March,2015,1.69
CAISO,Conventional hydropower,billion kilowatthours,March,2015,0.87
CAISO,Nonhydro renewables,billion kilowatthours,March,2015,3.4
CAISO,other energy sources,billion kilowatthours,March,2015,-0.02
ISO-NE,Natural gas,billion kilowatthours,April,2015,3.62
ISO-NE,Coal,billion kilowatthours,April,2015,0.04
ISO-NE,Nuclear,billion kilowatthours,April,2015,2.59
